game_id,date,season,game_type,home_team,away_team,home_score,away_score,home_win,home_rest_days,away_rest_days,home_b2b,away_b2b
401404146,2022-08-27,2022,regular,Utah State,UConn,31,20,1,7.0,7.0,0,0
401405058,2022-08-27,2022,regular,Illinois,Wyoming,38,6,1,7.0,7.0,0,0
401405059,2022-08-27,2022,regular,Northwestern,Nebraska,31,28,1,7.0,7.0,0,0
401411090,2022-08-27,2022,regular,Florida State,Duquesne,47,7,1,7.0,7.0,0,0
401413256,2022-08-27,2022,regular,UNLV,Idaho State,52,21,1,7.0,7.0,0,0
401426530,2022-08-27,2022,regular,FAU,Charlotte,43,13,1,7.0,7.0,0,0
401426532,2022-08-27,2022,regular,Western Kentucky,Austin Peay,38,27,1,7.0,7.0,0,0
401403853,2022-08-28,2022,regular,Hawaii,Vanderbilt,10,63,0,7.0,7.0,0,0
401409235,2022-08-28,2022,regular,New Mexico State,Nevada,12,23,0,7.0,7.0,0,0
401411091,2022-08-28,2022,regular,North Carolina,Florida A&M,56,24,1,7.0,7.0,0,0
401426531,2022-08-28,2022,regular,UTEP,North Texas,13,31,0,7.0,7.0,0,0
401403864,2022-09-01,2022,regular,Tennessee,Ball State,59,10,1,7.0,7.0,0,0
401411092,2022-09-01,2022,regular,Pitt,West Virginia,38,31,1,7.0,7.0,0,0
401411093,2022-09-01,2022,regular,Wake Forest,VMI,44,10,1,7.0,7.0,0,0
401415610,2022-09-01,2022,regular,UCF,South Carolina State,56,10,1,7.0,7.0,0,0
401416568,2022-09-01,2022,regular,Akron,St. Francis (PA),30,23,1,7.0,7.0,0,0
401416569,2022-09-01,2022,regular,Oklahoma State,Central Michigan,58,44,1,7.0,7.0,0,0
401426533,2022-09-01,2022,regular,FIU,Bryant,38,37,1,7.0,7.0,0,0
401441990,2022-09-01,2022,regular,Toledo,Long Island University,37,0,1,7.0,7.0,0,0
401403965,2022-09-02,2022,regular,Arizona State,Northern Arizona,40,3,1,7.0,7.0,0,0
401405060,2022-09-02,2022,regular,Minnesota,New Mexico State,38,0,1,7.0,5.0,0,0
401405064,2022-09-02,2022,regular,Purdue,Penn State,31,35,0,7.0,7.0,0,0
401411094,2022-09-02,2022,regular,Duke,Temple,30,0,1,7.0,7.0,0,0
401413224,2022-09-02,2022,regular,Fresno State,Cal Poly,35,7,1,7.0,7.0,0,0
401415213,2022-09-02,2022,regular,San Jose State,Portland State,21,17,1,7.0,7.0,0,0
401416590,2022-09-02,2022,regular,Eastern Michigan,Eastern Kentucky,42,34,1,7.0,7.0,0,0
401416591,2022-09-02,2022,regular,Michigan State,Western Michigan,35,13,1,7.0,7.0,0,0
401416592,2022-09-02,2022,regular,Northern Illinois,Eastern Illinois,34,27,1,7.0,7.0,0,0
401426330,2022-09-02,2022,regular,Old Dominion,Virginia Tech,20,17,1,7.0,7.0,0,0
401426534,2022-09-02,2022,regular,UAB,Alabama A&M,59,0,1,7.0,7.0,0,0
401426535,2022-09-02,2022,regular,Charlotte,William & Mary,24,41,0,6.0,7.0,0,0
401426537,2022-09-02,2022,regular,Missouri,Louisiana Tech,52,24,1,7.0,7.0,0,0
401403854,2022-09-03,2022,regular,Alabama,Utah State,55,0,1,7.0,7.0,0,0
401403855,2022-09-03,2022,regular,Arkansas,Cincinnati,31,24,1,7.0,7.0,0,0
401403856,2022-09-03,2022,regular,Auburn,Mercer,42,16,1,7.0,7.0,0,0
401403857,2022-09-03,2022,regular,Florida,Utah,29,26,1,7.0,7.0,0,0
401403858,2022-09-03,2022,regular,Georgia,Oregon,49,3,1,7.0,7.0,0,0
401403859,2022-09-03,2022,regular,Kentucky,Miami (OH),37,13,1,7.0,7.0,0,0
401403860,2022-09-03,2022,regular,Ole Miss,Troy,28,10,1,7.0,7.0,0,0
401403861,2022-09-03,2022,regular,Mississippi State,Memphis,49,23,1,7.0,7.0,0,0
401403863,2022-09-03,2022,regular,South Carolina,Georgia State,35,14,1,7.0,7.0,0,0
401403865,2022-09-03,2022,regular,Texas A&M,Sam Houston,31,0,1,7.0,7.0,0,0
401403866,2022-09-03,2022,regular,Vanderbilt,Elon,42,31,1,6.0,7.0,0,0
401403966,2022-09-03,2022,regular,Colorado,TCU,13,38,0,7.0,7.0,0,0
401403967,2022-09-03,2022,regular,San Diego State,Arizona,20,38,0,7.0,7.0,0,0
401403968,2022-09-03,2022,regular,California,UC Davis,34,13,1,7.0,7.0,0,0
401403971,2022-09-03,2022,regular,UCLA,Bowling Green,45,17,1,7.0,7.0,0,0
401404052,2022-09-03,2022,regular,Kansas,Tennessee Tech,56,10,1,7.0,7.0,0,0
401404056,2022-09-03,2022,regular,Kansas State,South Dakota,34,0,1,7.0,7.0,0,0
401404057,2022-09-03,2022,regular,Iowa State,Southeast Missouri State,42,10,1,7.0,7.0,0,0
401404124,2022-09-03,2022,regular,Ohio State,Notre Dame,21,10,1,7.0,7.0,0,0
401404134,2022-09-03,2022,regular,Coastal Carolina,Army,38,28,1,7.0,7.0,0,0
401404147,2022-09-03,2022,regular,UConn,Central Connecticut,28,3,1,7.0,7.0,0,0
401404157,2022-09-03,2022,regular,Southern Miss,Liberty,27,29,0,7.0,7.0,0,0
401405061,2022-09-03,2022,regular,Indiana,Illinois,23,20,1,7.0,7.0,0,0
401405062,2022-09-03,2022,regular,Iowa,South Dakota State,7,3,1,7.0,7.0,0,0
401405063,2022-09-03,2022,regular,Nebraska,North Dakota,38,17,1,7.0,7.0,0,0
401405065,2022-09-03,2022,regular,Wisconsin,Illinois State,38,0,1,7.0,7.0,0,0
401405066,2022-09-03,2022,regular,Maryland,Buffalo,31,10,1,7.0,7.0,0,0
401405067,2022-09-03,2022,regular,Michigan,Colorado State,51,7,1,7.0,7.0,0,0
401405069,2022-09-03,2022,regular,Boston College,Rutgers,21,22,0,7.0,7.0,0,0
401411095,2022-09-03,2022,regular,App State,North Carolina,61,63,0,7.0,6.0,0,0
401411096,2022-09-03,2022,regular,East Carolina,NC State,20,21,0,7.0,7.0,0,0
401411097,2022-09-03,2022,regular,Miami,Bethune-Cookman,70,13,1,7.0,7.0,0,0
401411100,2022-09-03,2022,regular,Virginia,Richmond,34,17,1,7.0,7.0,0,0
401414778,2022-09-03,2022,regular,Tulane,UMass,42,10,1,7.0,7.0,0,0
401415015,2022-09-03,2022,regular,Marshall,Norfolk State,55,3,1,7.0,7.0,0,0
401415209,2022-09-03,2022,regular,Air Force,Northern Iowa,48,17,1,7.0,7.0,0,0
401415211,2022-09-03,2022,regular,Wyoming,Tulsa,40,37,1,7.0,7.0,0,0
401415212,2022-09-03,2022,regular,Nevada,Texas State,38,14,1,6.0,7.0,0,0
401415611,2022-09-03,2022,regular,Navy,Delaware,7,14,0,7.0,7.0,0,0
401415612,2022-09-03,2022,regular,South Florida,BYU,21,50,0,7.0,7.0,0,0
401420777,2022-09-03,2022,regular,Georgia Southern,Morgan State,59,7,1,7.0,7.0,0,0
401421116,2022-09-03,2022,regular,South Alabama,Nicholls,48,7,1,7.0,7.0,0,0
401421121,2022-09-03,2022,regular,Louisiana,SE Louisiana,24,7,1,7.0,7.0,0,0
401424416,2022-09-03,2022,regular,Baylor,UAlbany,69,10,1,7.0,7.0,0,0
401425418,2022-09-03,2022,regular,Arkansas State,Grambling,58,3,1,7.0,7.0,0,0
401426536,2022-09-03,2022,regular,Ohio,FAU,41,38,1,7.0,7.0,0,0
401426538,2022-09-03,2022,regular,James Madison,Middle Tennessee,44,7,1,7.0,7.0,0,0
401426539,2022-09-03,2022,regular,North Texas,SMU,10,48,0,6.0,7.0,0,0
401426540,2022-09-03,2022,regular,USC,Rice,66,14,1,7.0,7.0,0,0
401426541,2022-09-03,2022,regular,Oklahoma,UTEP,45,13,1,7.0,6.0,0,0
401426542,2022-09-03,2022,regular,UTSA,Houston,35,37,0,7.0,7.0,0,0
401403867,2022-09-04,2022,regular,Florida State,LSU,24,23,1,8.0,7.0,0,0
401403969,2022-09-04,2022,regular,Oregon State,Boise State,34,17,1,7.0,7.0,0,0
401403970,2022-09-04,2022,regular,Stanford,Colgate,41,10,1,7.0,7.0,0,0
401403973,2022-09-04,2022,regular,Washington,Kent State,45,20,1,7.0,7.0,0,0
401403974,2022-09-04,2022,regular,Washington State,Idaho,24,17,1,7.0,7.0,0,0
401404055,2022-09-04,2022,regular,Texas Tech,Murray State,63,10,1,7.0,7.0,0,0
401404059,2022-09-04,2022,regular,Texas,UL Monroe,52,10,1,7.0,7.0,0,0
401411099,2022-09-04,2022,regular,Syracuse,Louisville,31,7,1,7.0,7.0,0,0
401415210,2022-09-04,2022,regular,New Mexico,Maine,41,0,1,7.0,7.0,0,0
401426543,2022-09-04,2022,regular,Hawaii,Western Kentucky,17,49,0,7.0,8.0,0,0
401411101,2022-09-06,2022,regular,Georgia Tech,Clemson,10,41,0,7.0,7.0,0,0
401415613,2022-09-09,2022,regular,UCF,Louisville,14,20,0,8.0,5.0,0,0
401403868,2022-09-10,2022,regular,Texas,Alabama,19,20,0,6.0,7.0,0,0
401403869,2022-09-10,2022,regular,Arkansas,South Carolina,44,30,1,7.0,7.0,0,0
401403870,2022-09-10,2022,regular,Auburn,San Jose State,24,16,1,7.0,8.0,0,0
401403871,2022-09-10,2022,regular,Florida,Kentucky,16,26,0,7.0,7.0,0,0
401403872,2022-09-10,2022,regular,Georgia,Samford,33,0,1,7.0,7.0,0,0
401403873,2022-09-10,2022,regular,LSU,Southern,65,17,1,6.0,7.0,0,0
401403874,2022-09-10,2022,regular,Ole Miss,Central Arkansas,59,3,1,7.0,7.0,0,0
401403876,2022-09-10,2022,regular,Kansas State,Missouri,40,12,1,7.0,8.0,0,0
401403877,2022-09-10,2022,regular,Pitt,Tennessee,27,34,0,9.0,9.0,0,0
401403878,2022-09-10,2022,regular,Texas A&M,App State,14,17,0,7.0,7.0,0,0
401403879,2022-09-10,2022,regular,Vanderbilt,Wake Forest,25,45,0,7.0,9.0,0,0
401403975,2022-09-10,2022,regular,Oklahoma State,Arizona State,34,17,1,9.0,8.0,0,0
401403976,2022-09-10,2022,regular,California,UNLV,20,14,1,7.0,14.0,0,0
401403977,2022-09-10,2022,regular,Air Force,Colorado,41,10,1,7.0,7.0,0,0
401403980,2022-09-10,2022,regular,Stanford,USC,28,41,0,6.0,7.0,0,0
401403981,2022-09-10,2022,regular,UCLA,Alabama State,45,7,1,7.0,7.0,0,0
401403982,2022-09-10,2022,regular,Utah,Southern Utah,73,7,1,7.0,7.0,0,0
401403983,2022-09-10,2022,regular,Washington,Portland State,52,6,1,6.0,8.0,0,0
401403984,2022-09-10,2022,regular,Wisconsin,Washington State,14,17,0,7.0,6.0,0,0
401404063,2022-09-10,2022,regular,Texas Tech,Houston,33,30,1,6.0,7.0,0,0
401404064,2022-09-10,2022,regular,Iowa,Iowa State,7,10,0,7.0,7.0,0,0
401404065,2022-09-10,2022,regular,West Virginia,Kansas,42,55,0,9.0,7.0,0,0
401404066,2022-09-10,2022,regular,Oklahoma,Kent State,33,3,1,7.0,6.0,0,0
401404125,2022-09-10,2022,regular,Notre Dame,Marshall,21,26,0,7.0,7.0,0,0
401404148,2022-09-10,2022,regular,UConn,Syracuse,14,48,0,7.0,6.0,0,0
401405070,2022-09-10,2022,regular,Illinois,Virginia,24,3,1,7.0,7.0,0,0
401405071,2022-09-10,2022,regular,Minnesota,Western Illinois,62,10,1,8.0,7.0,0,0
401405072,2022-09-10,2022,regular,Nebraska,Georgia Southern,42,45,0,7.0,7.0,0,0
401405073,2022-09-10,2022,regular,Northwestern,Duke,23,31,0,14.0,8.0,0,0
401405074,2022-09-10,2022,regular,Purdue,Indiana State,56,0,1,8.0,7.0,0,0
401405078,2022-09-10,2022,regular,Michigan State,Akron,52,0,1,8.0,9.0,0,0
401405079,2022-09-10,2022,regular,Ohio State,Arkansas State,45,12,1,7.0,7.0,0,0
401405080,2022-09-10,2022,regular,Penn State,Ohio,46,10,1,8.0,7.0,0,0
401405081,2022-09-10,2022,regular,Rutgers,Wagner,66,7,1,7.0,7.0,0,0
401411102,2022-09-10,2022,regular,Clemson,Furman,35,12,1,4.0,7.0,0,0
401411103,2022-09-10,2022,regular,Georgia State,North Carolina,28,35,0,7.0,7.0,0,0
401411104,2022-09-10,2022,regular,Georgia Tech,Western Carolina,35,17,1,4.0,7.0,0,0
401411105,2022-09-10,2022,regular,Miami,Southern Miss,30,7,1,7.0,7.0,0,0
401411106,2022-09-10,2022,regular,NC State,Charleston Southern,55,3,1,7.0,7.0,0,0
401414779,2022-09-10,2022,regular,Toledo,UMass,55,10,1,9.0,7.0,0,0
401415024,2022-09-10,2022,regular,East Carolina,Old Dominion,39,21,1,7.0,8.0,0,0
401415177,2022-09-10,2022,regular,Wyoming,Northern Colorado,33,10,1,7.0,7.0,0,0
401415214,2022-09-10,2022,regular,New Mexico,Boise State,14,31,0,6.0,6.0,0,0
401415215,2022-09-10,2022,regular,Utah State,Weber State,7,35,0,7.0,7.0,0,0
401415216,2022-09-10,2022,regular,Nevada,Incarnate Word,41,55,0,7.0,7.0,0,0
401415614,2022-09-10,2022,regular,Temple,Lafayette,30,14,1,8.0,7.0,0,0
401415615,2022-09-10,2022,regular,Tulane,Alcorn State,52,0,1,7.0,7.0,0,0
401415616,2022-09-10,2022,regular,SMU,Lamar,45,16,1,7.0,7.0,0,0
401415617,2022-09-10,2022,regular,Navy,Memphis,13,37,0,7.0,7.0,0,0
401415618,2022-09-10,2022,regular,South Florida,Howard,42,20,1,7.0,7.0,0,0
401415619,2022-09-10,2022,regular,Cincinnati,Kennesaw State,63,10,1,7.0,7.0,0,0
401415620,2022-09-10,2022,regular,Tulsa,Northern Illinois,38,35,1,7.0,8.0,0,0
401416594,2022-09-10,2022,regular,Ball State,Western Michigan,30,37,0,9.0,8.0,0,0
401416595,2022-09-10,2022,regular,Bowling Green,Eastern Kentucky,57,59,0,7.0,8.0,0,0
401416596,2022-09-10,2022,regular,Buffalo,Holy Cross,31,37,0,7.0,7.0,0,0
401416597,2022-09-10,2022,regular,Central Michigan,South Alabama,24,38,0,9.0,7.0,0,0
401416598,2022-09-10,2022,regular,Louisiana,Eastern Michigan,49,21,1,7.0,8.0,0,0
401416599,2022-09-10,2022,regular,Miami (OH),Robert Morris,31,14,1,7.0,7.0,0,0
401420788,2022-09-10,2022,regular,James Madison,Norfolk State,63,7,1,7.0,7.0,0,0
401423439,2022-09-10,2022,regular,Troy,Alabama A&M,38,17,1,7.0,8.0,0,0
401426332,2022-09-10,2022,regular,Coastal Carolina,Gardner-Webb,31,27,1,7.0,7.0,0,0
401426544,2022-09-10,2022,regular,Texas State,FIU,41,12,1,7.0,9.0,0,0
401426545,2022-09-10,2022,regular,Charlotte,Maryland,21,56,0,8.0,7.0,0,0
401426546,2022-09-10,2022,regular,FAU,SE Louisiana,42,9,1,7.0,7.0,0,0
401426547,2022-09-10,2022,regular,Louisiana Tech,Stephen F. Austin,52,17,1,8.0,7.0,0,0
401426548,2022-09-10,2022,regular,Colorado State,Middle Tennessee,19,34,0,7.0,7.0,0,0
401426549,2022-09-10,2022,regular,North Texas,Texas Southern,59,27,1,7.0,7.0,0,0
401426550,2022-09-10,2022,regular,Rice,McNeese,52,10,1,7.0,7.0,0,0
401426551,2022-09-10,2022,regular,Liberty,UAB,21,14,1,7.0,8.0,0,0
401426553,2022-09-10,2022,regular,Army,UTSA,38,41,0,7.0,7.0,0,0
401403875,2022-09-11,2022,regular,Arizona,Mississippi State,17,39,0,8.0,8.0,0,0
401403978,2022-09-11,2022,regular,Oregon,Eastern Washington,70,14,1,8.0,7.0,0,0
401403979,2022-09-11,2022,regular,Fresno State,Oregon State,32,35,0,9.0,7.0,0,0
401404062,2022-09-11,2022,regular,BYU,Baylor,26,20,1,8.0,8.0,0,0
401404067,2022-09-11,2022,regular,TCU,Tarleton State,59,17,1,8.0,7.0,0,0
401405075,2022-09-11,2022,regular,Indiana,Idaho,35,22,1,8.0,7.0,0,0
401405077,2022-09-11,2022,regular,Michigan,Hawaii,56,10,1,8.0,7.0,0,0
401411108,2022-09-11,2022,regular,Virginia Tech,Boston College,27,10,1,9.0,8.0,0,0
401413257,2022-09-11,2022,regular,San Diego State,Idaho State,38,7,1,8.0,15.0,0,0
401421117,2022-09-11,2022,regular,UL Monroe,Nicholls,35,7,1,7.0,8.0,0,0
401426552,2022-09-11,2022,regular,UTEP,New Mexico State,20,13,1,8.0,9.0,0,0
401411109,2022-09-16,2022,regular,Louisville,Florida State,31,35,0,7.0,12.0,0,0
401403880,2022-09-17,2022,regular,Alabama,UL Monroe,63,7,1,7.0,6.0,0,0
401403881,2022-09-17,2022,regular,Arkansas,Missouri State,38,27,1,7.0,7.0,0,0
401403882,2022-09-17,2022,regular,Auburn,Penn State,12,41,0,7.0,7.0,0,0
401403883,2022-09-17,2022,regular,Florida,South Florida,31,28,1,7.0,7.0,0,0
401403884,2022-09-17,2022,regular,Kentucky,Youngstown State,31,0,1,7.0,7.0,0,0
401403885,2022-09-17,2022,regular,LSU,Mississippi State,31,16,1,7.0,6.0,0,0
401403886,2022-09-17,2022,regular,Georgia Tech,Ole Miss,0,42,0,7.0,7.0,0,0
401403887,2022-09-17,2022,regular,Missouri,Abilene Christian,34,17,1,7.0,7.0,0,0
401403888,2022-09-17,2022,regular,South Carolina,Georgia,7,48,0,7.0,7.0,0,0
401403889,2022-09-17,2022,regular,Tennessee,Akron,63,6,1,7.0,7.0,0,0
401403891,2022-09-17,2022,regular,Northern Illinois,Vanderbilt,28,38,0,7.0,7.0,0,0
401403987,2022-09-17,2022,regular,Notre Dame,California,24,17,1,7.0,7.0,0,0
401403988,2022-09-17,2022,regular,Minnesota,Colorado,49,7,1,7.0,7.0,0,0
401403989,2022-09-17,2022,regular,Oregon,BYU,41,20,1,6.0,6.0,0,0
401403991,2022-09-17,2022,regular,UCLA,South Alabama,32,31,1,7.0,7.0,0,0
401403994,2022-09-17,2022,regular,Washington,Michigan State,39,28,1,7.0,7.0,0,0
401403995,2022-09-17,2022,regular,Washington State,Colorado State,38,7,1,7.0,7.0,0,0
401404068,2022-09-17,2022,regular,Houston,Kansas,30,48,0,7.0,7.0,0,0
401404069,2022-09-17,2022,regular,Iowa State,Ohio,43,10,1,7.0,7.0,0,0
401404070,2022-09-17,2022,regular,Nebraska,Oklahoma,14,49,0,7.0,7.0,0,0
401404071,2022-09-17,2022,regular,Baylor,Texas State,42,7,1,6.0,7.0,0,0
401404072,2022-09-17,2022,regular,NC State,Texas Tech,27,14,1,7.0,7.0,0,0
401404073,2022-09-17,2022,regular,West Virginia,Towson,65,7,1,7.0,7.0,0,0
401404074,2022-09-17,2022,regular,Kansas State,Tulane,10,17,0,7.0,7.0,0,0
401404075,2022-09-17,2022,regular,Oklahoma State,Arkansas-Pine Bluff,63,7,1,7.0,7.0,0,0
401404136,2022-09-17,2022,regular,Army,Villanova,49,10,1,7.0,7.0,0,0
401404149,2022-09-17,2022,regular,Michigan,UConn,59,0,1,6.0,7.0,0,0
401404159,2022-09-17,2022,regular,Wake Forest,Liberty,37,36,1,7.0,7.0,0,0
401405082,2022-09-17,2022,regular,Iowa,Nevada,27,0,1,7.0,7.0,0,0
401405083,2022-09-17,2022,regular,Northwestern,Southern Illinois,24,31,0,7.0,7.0,0,0
401405084,2022-09-17,2022,regular,Syracuse,Purdue,32,29,1,7.0,7.0,0,0
401405085,2022-09-17,2022,regular,Wisconsin,New Mexico State,66,7,1,7.0,6.0,0,0
401405087,2022-09-17,2022,regular,Maryland,SMU,34,27,1,7.0,7.0,0,0
401405088,2022-09-17,2022,regular,Ohio State,Toledo,77,21,1,7.0,7.0,0,0
401405089,2022-09-17,2022,regular,Temple,Rutgers,14,16,0,7.0,7.0,0,0
401411110,2022-09-17,2022,regular,Boston College,Maine,38,17,1,6.0,13.0,0,0
401411112,2022-09-17,2022,regular,Duke,North Carolina A&T,49,20,1,7.0,7.0,0,0
401411113,2022-09-17,2022,regular,Virginia,Old Dominion,16,14,1,7.0,7.0,0,0
401411114,2022-09-17,2022,regular,Virginia Tech,Wofford,27,7,1,6.0,7.0,0,0
401411115,2022-09-17,2022,regular,Western Michigan,Pitt,13,34,0,7.0,7.0,0,0
401413216,2022-09-17,2022,regular,Tulsa,Jacksonville State,54,17,1,7.0,7.0,0,0
401414780,2022-09-17,2022,regular,UMass,Stony Brook,20,3,1,7.0,7.0,0,0
401415029,2022-09-17,2022,regular,Bowling Green,Marshall,34,31,1,7.0,7.0,0,0
401415032,2022-09-17,2022,regular,Southern Miss,Northwestern State,64,10,1,7.0,7.0,0,0
401415217,2022-09-17,2022,regular,Wyoming,Air Force,17,14,1,7.0,7.0,0,0
401415218,2022-09-17,2022,regular,Boise State,UT Martin,30,7,1,7.0,7.0,0,0
401415621,2022-09-17,2022,regular,East Carolina,Campbell,49,10,1,7.0,7.0,0,0
401415622,2022-09-17,2022,regular,Memphis,Arkansas State,44,32,1,7.0,7.0,0,0
401415623,2022-09-17,2022,regular,Miami (OH),Cincinnati,17,38,0,7.0,7.0,0,0
401416600,2022-09-17,2022,regular,Ball State,Murray State,31,0,1,7.0,13.0,0,0
401416601,2022-09-17,2022,regular,Coastal Carolina,Buffalo,38,26,1,7.0,7.0,0,0
401416602,2022-09-17,2022,regular,Central Michigan,Bucknell,41,0,1,7.0,7.0,0,0
401416603,2022-09-17,2022,regular,Kent State,Long Island University,63,10,1,7.0,16.0,0,0
401426333,2022-09-17,2022,regular,App State,Troy,32,28,1,7.0,7.0,0,0
401426554,2022-09-17,2022,regular,Georgia State,Charlotte,41,42,0,7.0,7.0,0,0
401426555,2022-09-17,2022,regular,FAU,UCF,14,40,0,7.0,8.0,0,0
401426557,2022-09-17,2022,regular,Middle Tennessee,Tennessee State,49,6,1,7.0,7.0,0,0
401426558,2022-09-17,2022,regular,UNLV,North Texas,58,27,1,7.0,7.0,0,0
401426559,2022-09-17,2022,regular,Rice,Louisiana,33,21,1,7.0,7.0,0,0
401426560,2022-09-17,2022,regular,UAB,Georgia Southern,35,21,1,7.0,7.0,0,0
401426563,2022-09-17,2022,regular,Indiana,Western Kentucky,33,30,1,6.0,13.0,0,0
401403890,2022-09-18,2022,regular,Texas A&M,Miami,17,9,1,8.0,8.0,0,0
401403985,2022-09-18,2022,regular,Arizona,North Dakota State,31,28,1,7.0,7.0,0,0
401403986,2022-09-18,2022,regular,Arizona State,Eastern Michigan,21,30,0,8.0,8.0,0,0
401403990,2022-09-18,2022,regular,Oregon State,Montana State,68,28,1,7.0,7.0,0,0
401403992,2022-09-18,2022,regular,USC,Fresno State,45,17,1,8.0,7.0,0,0
401403993,2022-09-18,2022,regular,Utah,San Diego State,35,7,1,8.0,7.0,0,0
401415219,2022-09-18,2022,regular,Hawaii,Duquesne,24,14,1,7.0,7.0,0,0
401426556,2022-09-18,2022,regular,Clemson,Louisiana Tech,48,20,1,8.0,8.0,0,0
401426561,2022-09-18,2022,regular,New Mexico,UTEP,27,10,1,8.0,7.0,0,0
401426562,2022-09-18,2022,regular,Texas,UTSA,41,20,1,8.0,8.0,0,0
401411116,2022-09-22,2022,regular,Virginia Tech,West Virginia,10,33,0,5.0,5.0,0,0
401426334,2022-09-22,2022,regular,Georgia State,Coastal Carolina,24,41,0,5.0,5.0,0,0
401411117,2022-09-23,2022,regular,Syracuse,Virginia,22,20,1,6.0,6.0,0,0
401421129,2022-09-23,2022,regular,Illinois,Chattanooga,31,0,1,13.0,7.0,0,0
401403892,2022-09-24,2022,regular,Alabama,Vanderbilt,55,3,1,7.0,7.0,0,0
401403893,2022-09-24,2022,regular,Texas A&M,Arkansas,23,21,1,6.0,7.0,0,0
401403894,2022-09-24,2022,regular,Auburn,Missouri,17,14,1,7.0,7.0,0,0
401403895,2022-09-24,2022,regular,Georgia,Kent State,39,22,1,7.0,7.0,0,0
401403896,2022-09-24,2022,regular,Kentucky,Northern Illinois,31,23,1,7.0,7.0,0,0
401403897,2022-09-24,2022,regular,LSU,New Mexico,38,0,1,7.0,6.0,0,0
401403898,2022-09-24,2022,regular,Ole Miss,Tulsa,35,27,1,7.0,7.0,0,0
401403899,2022-09-24,2022,regular,Mississippi State,Bowling Green,45,14,1,7.0,7.0,0,0
401403901,2022-09-24,2022,regular,Tennessee,Florida,38,33,1,7.0,7.0,0,0
401403996,2022-09-24,2022,regular,California,Arizona,49,31,1,7.0,6.0,0,0
401403998,2022-09-24,2022,regular,Colorado,UCLA,17,45,0,7.0,7.0,0,0
401403999,2022-09-24,2022,regular,Washington State,Oregon,41,44,0,7.0,7.0,0,0
401404078,2022-09-24,2022,regular,SMU,TCU,34,42,0,7.0,13.0,0,0
401404079,2022-09-24,2022,regular,Kansas,Duke,35,27,1,7.0,7.0,0,0
401404080,2022-09-24,2022,regular,Iowa State,Baylor,24,31,0,7.0,7.0,0,0
401404082,2022-09-24,2022,regular,Texas Tech,Texas,37,34,1,7.0,6.0,0,0
401404126,2022-09-24,2022,regular,North Carolina,Notre Dame,32,45,0,14.0,7.0,0,0
401404150,2022-09-24,2022,regular,NC State,UConn,41,10,1,7.0,7.0,0,0
401404160,2022-09-24,2022,regular,Liberty,Akron,21,12,1,7.0,7.0,0,0
401405091,2022-09-24,2022,regular,Rutgers,Iowa,10,27,0,7.0,7.0,0,0
401405092,2022-09-24,2022,regular,Michigan State,Minnesota,7,34,0,7.0,7.0,0,0
401405093,2022-09-24,2022,regular,Northwestern,Miami (OH),14,17,0,7.0,7.0,0,0
401405095,2022-09-24,2022,regular,Ohio State,Wisconsin,52,21,1,7.0,7.0,0,0
401405096,2022-09-24,2022,regular,Cincinnati,Indiana,45,24,1,7.0,7.0,0,0
401405097,2022-09-24,2022,regular,Michigan,Maryland,34,27,1,7.0,7.0,0,0
401405098,2022-09-24,2022,regular,Penn State,Central Michigan,33,14,1,7.0,7.0,0,0
401411119,2022-09-24,2022,regular,Louisville,South Florida,41,3,1,8.0,7.0,0,0
401411121,2022-09-24,2022,regular,Pitt,Rhode Island,45,24,1,7.0,7.0,0,0
401411122,2022-09-24,2022,regular,UCF,Georgia Tech,27,10,1,7.0,7.0,0,0
401411123,2022-09-24,2022,regular,Wake Forest,Clemson,45,51,0,7.0,6.0,0,0
401414781,2022-09-24,2022,regular,Temple,UMass,28,0,1,7.0,7.0,0,0
401415037,2022-09-24,2022,regular,App State,James Madison,28,32,0,7.0,14.0,0,0
401415040,2022-09-24,2022,regular,Tulane,Southern Miss,24,27,0,7.0,7.0,0,0
401415220,2022-09-24,2022,regular,Air Force,Nevada,48,20,1,7.0,7.0,0,0
401415221,2022-09-24,2022,regular,Colorado State,Sacramento State,10,41,0,7.0,7.0,0,0
401415222,2022-09-24,2022,regular,Utah State,UNLV,24,34,0,14.0,7.0,0,0
401415224,2022-09-24,2022,regular,San Diego State,Toledo,17,14,1,6.0,7.0,0,0
401415624,2022-09-24,2022,regular,East Carolina,Navy,20,23,0,7.0,14.0,0,0
401416604,2022-09-24,2022,regular,Eastern Michigan,Buffalo,31,50,0,6.0,7.0,0,0
401416605,2022-09-24,2022,regular,Georgia Southern,Ball State,34,23,1,7.0,7.0,0,0
401416606,2022-09-24,2022,regular,Ohio,Fordham,59,52,1,7.0,7.0,0,0
401418793,2022-09-24,2022,regular,Texas State,Houston Christian,34,0,1,7.0,7.0,0,0
401426335,2022-09-24,2022,regular,Old Dominion,Arkansas State,29,26,1,7.0,7.0,0,0
401426393,2022-09-24,2022,regular,Troy,Marshall,16,7,1,7.0,7.0,0,0
401426564,2022-09-24,2022,regular,South Carolina,Charlotte,56,20,1,7.0,7.0,0,0
401426565,2022-09-24,2022,regular,Western Kentucky,FIU,73,0,1,7.0,14.0,0,0
401426566,2022-09-24,2022,regular,Purdue,FAU,28,26,1,7.0,7.0,0,0
